,name,market,sectorCode,sectorName,industryCode,industryName,tradingDate,marketCap,close,volume,amount,returnOn1Day,returnOn1Week,returnOn1Month,returnOn3Months,returnOn6Months,returnOn1Year,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyTwoWeekHighPct,fiftyTwoWeekLowPct,shares,sharesOutstanding,sharesPreferred,sharesFloating,sharesFloatingRate,foreignSharesHolding,foreignRate,foreignSharesLimit,foreignRateByLimit,numbersDate,trailingRevenue,trailingProfit,trailingNetProfit,trailingProfitRate,trailingEps,trailingPs,trailingPe,trailingPeg,yoyRevenue,yoyProfit,yoyNetProfit,yoyProfitRate,yoyEps,fiscalMonth,ifrsType,fiscalRevenue,fiscalRevenueGrowth,fiscalProfit,fiscalProfitGrowth,fiscalProfitRate,fiscalProfitRateGrowth,fiscalNetProfit,fiscalNetProfitGrowth,fiscalAsset,fiscalAssetGrowth,fiscalCapital,fiscalDebt,fiscalDebtGrowth,fiscalDebtRatio,fiscalRetentionRate,fiscalDividendYield,fiscalPayoutRatio,fiscalPayoutRatioGrowth,returnOnAsset,returnOnEquity,fiscalEps,fiscalEpsGrowth,fiscalPe,fiscalPriceToBook,fiscalDps,fiscalDpsGrowth,estimation,estimatedMonth,targetPrice,targetPricePct,nOfEstimations,estimatedRevenue,estimatedRevenueGrowth,estimatedProfit,estimatedProfitRate,estimatedProfitGrowth,estimatedProfitRateGrowth,estimatedNetProfit,estimatedNetProfitGrowth,estimatedAsset,estimatedAssetGrowth,estimatedDebt,estimatedDebtGrowth,estimatedEps,estimatedEpsGrowth,estimatedPe,forwardEps,forwardPe,forwardPeg,estimatedDps,estimatedDpsGrowth,estimatedPayoutRatio,estimatedPayoutRatioGrowth,wicsDate,groupByMarketCap,industryNameKrx,industryPe,products,ipo,beta
267260,HD현대일렉트릭,kospi,G20,산업재,WI230,기계,20260825,25701607255000,719000,141745,99373995500,-0.14,-8.41,-11.23,-37.37,-32.61,43.8,1420000,418500,-49.37,71.8,36047135,36047135,0,22588592,62.66,12448443,34.53,36047135,34.53,20260610,41013,10354,7861,25.25,21821.0,6.27,32.95,0.94,2.15,18.38,35.4,15.91,35.05,2025/12,D,40795,22.79,9953,48.77,24.4,21.15,7318,46.83,47698,25.67,20329,27369,19.62,134.63,1034.08,0.92,34.97,-9.61,17.09,41.5,20321.52,46.07,48.52,17.39,7100.0,32.71,4.0,2026/12(E),1468571.0,-51.04,14.0,46975,15.15,12539,26.69,25.98,9.39,9828,34.3,56657,18.78,29270,6.95,27279.0,34.22,26.36,30394.57,23.66,0.09,8700.0,22.54,31.91,-8.75,20260821,kosdaq150,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",42.27,"변압기, 고압차단기, 회전기, 배전반 등",20170510,0.985
298040,효성중공업,kospi,G20,산업재,WI230,기계,20260825,25614533356000,2755000,32668,88050889500,-1.33,-7.67,2.76,-28.14,0.4,121.46,4601000,677000,-40.12,306.94,9324548,9324548,0,5209933,55.87,2549573,27.34,9324548,27.34,20260610,62506,7969,4905,12.75,54158.0,4.1,50.87,-3.49,26.22,48.73,-11.87,17.75,-14.59,2025/12,D,59685,21.93,7470,106.07,12.52,68.96,5028,125.57,72279,16.23,24897,47382,13.81,190.31,4945.69,0.42,13.91,-33.51,7.48,24.41,55759.25,133.52,61.64,13.62,7500.0,50.0,4.0,2026/12(E),4615385.0,-40.31,13.0,71109,19.14,10942,15.39,46.48,22.92,7944,58.0,82918,14.72,50700,7.0,84548.0,51.64,32.59,104214.68,26.44,0.24,10038.0,33.84,11.78,-15.31,20260821,kosdaq150,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",42.27,-,20180713,1.032
009540,HD한국조선해양,kospi,G20,산업재,WI240,조선,20260825,25549094876000,362500,131789,47101223500,2.55,-3.2,-2.55,-18.54,-23.2,-1.49,479500,307000,-24.4,18.08,70773116,70773116,0,44743299,63.22,23535827,33.25,70773116,33.25,20260610,313024,44013,34582,14.06,35567.0,0.82,10.19,0.14,20.22,57.82,86.63,31.28,70.41,2025/12,D,299332,17.21,39045,172.26,13.04,132.03,29284,101.32,395422,7.69,169084,226339,0.31,133.86,3657.53,3.02,29.73,19.83,7.68,17.78,30643.88,84.96,12.58,2.05,12300.0,141.18,4.0,2026/12(E),592857.0,-38.86,14.0,339817,13.53,55993,16.48,43.41,26.38,43726,49.32,446584,12.94,244120,7.86,48819.0,59.34,7.43,54295.77,6.68,0.04,16750.0,36.18,27.11,-8.81,20260821,kosdaq150,기타 금융업,12.89,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",19990824,0.677
316140,우리금융지주,kospi,G40,금융,WI500,은행,20260825,23517296728600,32600,1688397,54787581050,2.03,-3.41,5.67,5.33,-19.11,30.4,40800,20450,-20.1,59.41,728089682,734076320,0,645612255,87.95,335703905,46.12,728089682,46.12,20260610,212794,36138,32123,16.98,4208.0,1.11,7.75,-9.23,1.71,-7.03,-2.32,-8.6,-0.84,2025/12,D,211887,-3.75,36748,-13.64,17.34,-10.29,32275,1.77,6014573,14.4,378592,5635980,15.05,1488.67,848.09,4.86,30.93,10.07,0.57,8.91,4220.96,1.86,7.06,0.61,1360.0,13.33,4.0,2026/12(E),44200.0,-26.24,20.0,217063,2.44,43280,19.94,17.78,14.99,32524,0.77,6266152,4.18,5855999,3.9,4280.0,1.4,7.62,4487.95,7.26,0.0,1487.0,9.34,33.56,8.5,20260821,kosdaq150,기타 금융업,12.89,금융지주,20190213,0.451
011200,HMM,kospi,G20,산업재,WI260,운송,20260825,21270016223500,22650,1842327,41767992450,-0.88,0.0,4.62,12.13,-1.31,0.89,25950,18380,-12.72,23.23,943237970,943237970,0,608992731,64.56,81659792,8.66,943237970,8.66,20260610,107554,11164,14926,10.38,1519.0,1.98,14.91,-0.27,-4.76,-56.17,-52.2,-53.95,-55.36,2025/12,D,108914,-6.91,14612,-58.4,13.42,-55.3,18787,-50.33,335631,-0.84,265713,69919,16.67,26.31,418.4,3.41,35.14,151.36,5.57,6.9,1873.6,-56.37,9.81,0.65,700.0,16.67,3.3,2026/12(E),22300.0,1.57,12.0,114164,4.82,10294,9.02,-29.55,-32.79,13196,-29.76,347177,3.44,72890,4.25,1399.0,-25.31,16.19,1299.86,17.42,-0.03,593.0,-15.29,42.39,20.63,20260821,kosdaq150,해상 운송업,11.38,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",19951005,0.33
096770,SK이노베이션,kospi,G10,에너지,WI100,에너지,20260825,21216124894000,125000,488272,61888115700,-3.92,-4.94,-3.92,2.71,-2.65,18.48,149800,91100,-16.56,37.21,169052788,169052788,1248426,63916012,37.81,25809123,15.27,169052788,15.27,20260610,834820,20148,-44148,2.41,-13225.0,0.25,-9.45,,15.15,흑자전환,흑자전환,흑자전환,흑자전환,2025/12,D,802961,8.11,-2699,적자전환,-0.34,-94.58,-54364,적자지속,1056085,-4.45,363915,692170,-2.35,190.2,2420.61,1.79,,,-5.03,-14.42,,적자지속,,0.8,2000.0,,3.8,2026/12(E),173182.0,-27.82,12.0,1015150,26.43,48323,4.76,흑자전환,흑자전환,22704,흑자전환,1113867,5.47,736803,6.45,11759.0,흑자전환,10.63,9225.98,13.55,-0.23,1917.0,,14.27,,20260821,kosdaq150,석유 정제품 제조업,,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",20070725,0.717
017670,SK텔레콤,kospi,G50,커뮤니케이션서비스,WI700,통신서비스,20260825,21156820220500,98900,1300844,129021664450,-3.32,-0.9,-1.1,-3.13,23.47,79.17,125200,52100,-21.01,89.83,214790053,214790053,0,123559411,57.53,74314763,34.59,105247126,70.62,20260610,170379,10434,3299,6.12,1705.0,1.24,58.01,-5.02,-1.38,-5.25,-12.5,-3.92,-11.55,2025/12,D,170992,-4.69,10732,-41.14,6.28,-38.19,3751,-72.96,301078,-1.34,129553,171525,-8.21,132.4,42374.13,3.1,95.06,73.4,1.24,3.33,1901.42,-67.28,55.59,1.75,1660.0,-53.11,3.8,2026/12(E),114706.0,-13.78,17.0,177575,3.85,19092,10.75,77.9,71.18,12251,226.61,306844,1.92,167355,-2.43,5672.0,198.37,17.44,5918.25,16.71,0.41,3394.0,104.46,59.51,-37.4,20260821,kosdaq150,전기 통신업,16.51,"이동전화,무선호출서비스,부가통신",19891107,0.525
015760,한국전력,kospi,G55,유틸리티,WI800,유틸리티,20260825,20992225317900,32700,2523088,81972303625,3.81,0.31,-7.63,-19.16,-47.85,-14.62,67900,27450,-51.84,19.13,641964077,641964077,0,289276446,45.06,135718503,21.14,256785631,52.84,20260610,976038,135212,88240,13.85,13567.0,0.22,2.41,0.34,0.72,0.82,6.66,0.06,7.06,2025/12,D,974293,4.32,134906,61.28,13.85,54.58,86667,139.28,2549275,3.29,493229,2056045,0.08,416.85,1400.71,3.27,11.42,202.12,3.45,19.4,13333.33,144.73,2.73,0.49,1542.0,623.94,3.8,2026/12(E),56467.0,-42.09,16.0,985291,1.13,97066,9.85,-28.05,-28.88,56409,-34.91,2602668,2.09,2062560,0.32,8652.0,-35.0,3.78,10282.49,3.18,-0.01,1122.0,-27.24,12.77,11.82,20260821,kosdaq150,전기업,3.19,"전력자원개발,발전,송전,전력용기자재확보",19890810,0.713
042700,한미반도체,kospi,G45,IT,WI620,반도체,20260825,20587435200000,217500,471660,97624552400,4.07,-5.02,8.75,-33.89,6.62,144.38,409500,81500,-46.89,166.87,95312200,95312200,0,41705894,43.76,7594525,7.97,95312200,7.97,20260610,4801,1902,1783,39.62,1865.0,42.88,116.62,-1.8,-65.47,-87.79,-65.27,-64.63,-64.73,2025/12,D,5767,3.18,2514,-1.57,43.59,-4.62,2140,40.24,8133,14.4,6903,1230,-27.65,17.82,5539.23,0.63,35.63,-21.83,28.08,34.76,2232.88,41.96,120.92,35.89,800.0,11.11,4.0,2026/12(E),380000.0,-42.76,1.0,7850,36.12,3694,47.06,46.94,7.96,3373,57.62,10802,32.82,1469,19.43,3539.0,58.49,61.46,4517.32,48.15,0.68,720.0,-10.0,20.35,-42.89,20260821,kosdaq150,특수 목적용 기계 제조업,82.27,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",20050722,1.263
138040,메리츠금융지주,kospi,G40,금융,WI510,증권,20260825,20064938032700,120800,259305,30901631200,4.68,3.07,-2.03,13.43,-13.96,-6.14,146200,101500,-17.37,19.01,167347273,167347273,0,63432009,37.9,23993555,14.34,167347273,14.34,20260610,40891,30057,24095,73.51,13321.0,4.91,9.07,0.44,-5.33,18.44,9.57,25.12,20.76,2025/12,D,41459,3.09,28727,-9.92,69.29,-12.61,23501,0.72,1354580,17.2,112612,1241968,18.68,1102.87,9500.04,1.3,11.03,-51.15,1.87,22.53,12699.53,6.73,8.52,1.75,1350.0,-42.8,3.8,2026/12(E),148000.0,-18.38,5.0,28654,-30.89,32058,111.88,11.6,61.47,25077,6.71,1424175,5.14,1283342,3.33,14331.0,12.86,8.43,14944.75,8.08,0.01,1651.0,,11.54,,20260821,kosdaq150,기타 금융업,12.89,투자사업,20110513,0.411
006800,미래에셋증권,kospi,G40,금융,WI510,증권,20260825,19358700468150,35800,909902,31794814275,3.02,-1.51,-2.98,-46.49,-47.36,96.48,83800,17713,-57.28,102.11,543021051,559566880,150575750,249469327,44.58,60436026,11.13,543021051,11.13,20260610,30964,29439,23267,95.07,3205.0,6.25,11.17,0.04,nan,297.17,288.03,nan,298.58,2025/12,D,39094,38.07,19151,61.19,48.99,16.75,15829,71.03,1502839,9.55,134782,1368057,9.52,1015.01,231.53,1.28,10.72,-32.15,1.1,12.36,2153.98,76.41,23.77,2.72,297.0,19.76,3.4,2026/12(E),77750.0,-53.95,17.0,64217,64.26,39029,60.78,103.8,24.07,29371,85.55,1735421,15.48,1564228,14.34,4163.0,93.27,8.6,3526.17,10.15,0.01,597.0,101.01,11.61,8.3,20260821,kosdaq150,금융 지원 서비스업,12.33,"유가증권매매,유가증권위탁매매,유가증권인수",19750930,1.235
051910,LG화학,kospi,G15,소재,WI110,화학,20260825,18565786209000,263000,113523,29883920500,-3.66,-2.77,1.54,-25.07,-20.9,-10.09,429500,202500,-38.77,29.88,70592343,70592343,7688800,45900692,65.02,26464226,37.5,70592343,37.5,20260610,456001,-9533,-20193,-2.09,-26316.0,0.41,-9.99,,-2.64,적자전환,적자전환,적자전환,적자지속,2025/12,D,459322,-5.68,-4659,적자지속,-1.01,적자지속,-9771,적자전환,1010617,7.68,471055,539561,17.65,114.54,8291.76,0.6,13.71,13.97,-1.0,-5.5,,적자지속,,0.77,2000.0,100.0,3.8,2026/12(E),465813.0,-43.54,16.0,536150,16.73,15091,2.81,흑자전환,흑자전환,2904,흑자전환,1071731,6.05,595252,10.32,3599.0,흑자전환,73.08,13964.55,18.83,-0.29,2063.0,3.15,50.15,,20260821,kosdaq150,기초 화학물질 제조업,,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",20010425,0.867
033780,KT&G,kospi,G30,필수소비재,WI400,필수소비재,20260825,18125305617600,175400,238981,41860207500,1.27,-0.68,-3.94,-3.68,-0.62,27.19,189000,121600,-7.2,44.24,103810456,103810456,0,88793225,85.53,52904487,50.97,103810456,50.97,20260610,67922,14226,12226,20.94,10186.0,2.67,17.22,0.29,14.25,27.63,46.65,11.75,58.39,2025/12,D,65797,11.35,13437,13.03,20.42,1.49,11023,-5.38,141891,1.9,93362,48530,6.27,51.98,959.19,4.22,64.22,10.51,7.84,11.77,8972.37,-0.02,20.63,2.16,6000.0,11.11,4.0,2026/12(E),217692.0,-19.43,14.0,69495,5.62,15040,21.64,11.93,5.97,12791,16.04,147730,4.12,48935,0.83,11941.0,33.08,14.69,12643.44,13.87,0.03,6510.0,8.5,60.04,-6.51,20260821,kosdaq150,담배 제조업,42.52,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",19991008,0.163
010140,삼성중공업,kospi,G20,산업재,WI240,조선,20260825,17864000000000,20450,1866737,37533446050,1.74,-3.76,-10.7,-32.84,-30.09,2.25,34400,15720,-40.55,30.09,880000000,880000000,114845,670569230,76.2,254196668,28.89,880000000,28.89,20260610,110580,10122,5456,9.15,630.0,1.62,32.46,3.41,16.36,121.85,10.99,90.49,9.52,2025/12,D,106500,7.54,8622,71.51,8.1,59.45,5358,894.06,149489,-13.06,40950,108538,-19.27,265.05,481.65,,,,3.33,13.74,619.79,749.32,41.95,4.47,,,4.0,2026/12(E),40316.0,-49.28,19.0,127508,19.73,15224,11.94,76.57,47.41,10437,94.79,164596,10.11,112943,4.06,1202.0,93.87,17.01,1456.58,14.04,0.18,,,,,20260821,kosdaq150,선박 및 보트 건조업,16.8,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",19940128,0.716
000150,두산,kospi,G20,산업재,WI250,"상사,자본재",20260825,17780830830000,1101000,83233,88494456000,1.47,-11.92,-7.56,-38.18,-1.87,92.15,2203000,508000,-50.02,116.73,16193835,16193835,4889500,6952635,42.93,3339812,20.62,16193835,20.62,20260610,205458,12051,3398,5.87,4237.0,0.87,259.85,3.82,17.72,71.69,798.23,45.67,68.03,2025/12,D,197841,9.11,10627,5.87,5.37,-3.07,2495,-17.44,329278,9.24,122343,206935,13.37,169.14,1291.39,0.51,25.96,137.29,0.79,4.99,3545.92,흑자전환,446.71,19.4,4000.0,100.0,4.0,2026/12(E),2297273.0,-52.07,11.0,217183,9.78,17146,7.89,61.34,46.93,7884,215.99,340323,3.35,210433,1.69,22953.0,547.29,47.97,29685.16,37.09,2.23,4083.0,2.08,8.39,-67.68,20260821,kosdaq150,전자부품 제조업,42.27,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",19730629,1.274
018260,삼성에스디에스,kospi,G45,IT,WI602,IT서비스,20260825,17448693900000,227000,166400,36590412250,-0.44,-0.66,8.35,12.66,29.27,51.54,362000,137200,-37.29,65.45,77377800,77377800,0,39417865,50.94,14397239,18.61,77377800,18.61,20260610,137930,7669,6568,5.56,8277.0,1.27,27.43,-0.49,-3.92,-70.84,-57.83,-69.57,-56.31,2025/12,D,139299,0.74,9571,5.05,6.87,4.25,7827,-0.86,134537,1.63,102629,31908,-9.68,31.09,25534.48,1.86,31.54,10.98,5.86,7.89,9816.75,0.34,22.92,1.76,3190.0,10.0,4.0,2026/12(E),224200.0,1.25,10.0,142097,2.01,8293,5.84,-13.35,-14.99,7193,-8.1,144157,7.15,36321,13.83,9163.0,-6.65,24.77,10204.08,22.25,0.05,3244.0,1.69,34.9,10.65,20260821,kosdaq150,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",20.22,"IT서비스, 물류BPO",20141114,0.885
003550,LG,kospi,G20,산업재,WI250,"상사,자본재",20260825,16978862049200,112600,201662,22456589500,-0.79,-0.09,15.02,-8.23,13.17,54.46,165800,71300,-32.09,57.92,151192004,151192004,3011199,85593269,55.5,56373321,37.28,151192004,37.28,20260610,71170,6879,7707,9.67,3107.0,2.39,36.24,-0.9,-7.0,-35.14,-37.72,-30.26,-40.29,2025/12,D,72525,1.07,9122,-5.65,12.58,-6.61,10001,26.51,339829,7.41,303348,36481,4.04,12.03,3513.89,3.84,47.8,-22.52,3.05,2.64,4627.5,29.09,23.49,0.59,3100.0,0.0,4.0,2026/12(E),142000.0,-20.7,12.0,82346,13.54,16422,19.94,80.03,58.51,14144,41.43,354580,4.34,39429,8.08,7493.0,61.91,15.03,8525.49,13.21,0.23,3259.0,5.13,35.54,-25.65,20260821,kosdaq150,기타 금융업,12.89,지주회사,19700213,0.778
267250,HD현대,kospi,G20,산업재,WI240,조선,20260825,16865023647500,215500,90693,19379242000,1.65,-8.1,-3.15,-25.56,-26.45,64.5,310500,121800,-30.6,76.93,78993085,78993085,0,41345105,52.34,21213845,26.86,78993085,26.86,20260610,737745,76481,49211,10.37,19301.0,0.23,11.17,0.04,14.72,120.37,160.23,92.03,256.49,2025/12,D,712594,5.16,60996,104.47,8.56,94.55,36755,90.42,786859,6.52,303351,483508,1.83,159.39,12924.08,2.12,8.6,-41.62,4.82,10.25,12185.93,89.12,19.9,1.81,4000.0,11.11,4.0,2026/12(E),395000.0,-45.44,5.0,821874,15.34,92277,11.23,51.28,31.19,67248,82.96,830984,5.61,495427,2.47,29377.0,141.05,7.34,28732.23,7.5,0.04,5140.0,28.5,6.04,-29.77,20260821,kosdaq150,기타 금융업,12.89,지주회사,20170510,0.718
278470,에이피알,kospi,G25,경기관련소비재,WI310,"화장품,의류",20260825,16379192812500,440500,511544,219614835500,7.57,11.1,24.44,13.09,48.07,94.91,459000,131000,-4.03,236.26,37438155,37438155,0,24315010,64.95,14250105,38.06,37438155,38.06,20260610,18546,4566,3570,24.62,9507.0,8.83,46.33,0.34,123.08,166.67,135.07,19.53,135.14,2025/12,D,15273,111.3,3655,197.88,23.93,40.93,2897,169.24,7717,36.56,4458,3259,34.89,73.11,11351.79,2.2,65.77,,43.33,75.3,7704.58,171.08,53.28,34.47,5090.0,,4.0,2026/12(E),508500.0,-13.37,20.0,26860,75.87,6773,25.22,85.31,5.39,5283,82.36,12250,58.74,4026,23.53,14157.0,83.76,31.12,16505.83,26.69,0.2,5221.0,2.57,36.99,-43.76,20260821,kosdaq150,기타 화학제품 제조업,,"화장품, 피부미용기기 등",20240227,0.442
196170,알테오젠,kosdaq,G35,건강관리,WI410,건강관리,20260825,16343834615000,305500,318000,96479822000,-4.68,2.52,1.66,-16.42,-24.75,-30.25,559000,289500,-45.35,5.53,53586343,53586343,406793,42670885,79.63,8000752,14.93,53586343,14.93,20260610,2037,852,1334,41.83,2413.0,80.23,126.61,-8.74,-14.46,-35.57,-14.1,-24.68,-14.48,2025/12,D,2159,109.82,1069,320.87,49.51,100.61,1452,139.21,6987,70.83,4544,2443,81.1,53.76,1569.15,0.08,13.67,,26.21,39.42,2633.34,124.66,119.62,38.05,371.0,,4.0,2026/12(E),566667.0,-46.09,3.0,4674,116.49,2859,61.17,167.45,23.55,2859,96.9,9855,41.05,2646,8.31,5144.0,95.37,59.39,6665.26,45.83,0.81,401.0,8.09,7.5,-45.14,20260821,kospi200,자연과학 및 공학 연구개발업,,바이오시밀러 및 바이오베터,20141212,1.002
024110,기업은행,kospi,G40,금융,WI500,은행,20260825,16108002553800,20250,1086580,22000863125,0.25,-0.98,-5.15,-2.88,-25.41,4.71,28550,16720,-29.07,21.11,797425869,797425869,0,248684254,31.19,108348383,13.59,797425869,13.59,20260610,176119,35640,26581,20.24,3325.0,0.91,6.09,-0.82,-3.35,-8.94,-7.47,-5.77,-7.4,2025/12,D,177642,-6.28,36556,1.71,20.58,8.54,27189,2.43,5006926,6.03,368560,4638366,5.9,1258.51,765.63,5.0,30.74,-3.94,0.56,7.7,3398.37,2.53,6.15,0.46,1048.0,-1.6,3.7,2026/12(E),28250.0,-28.32,13.0,180252,1.47,37027,20.54,1.29,-0.19,28189,3.68,5231873,4.49,4847295,4.5,3509.0,3.21,5.77,3603.45,5.62,0.0,1110.0,5.92,31.4,2.15,20260821,kosdaq150,은행 및 저축기관,7.54,은행업,20031224,0.362
035720,카카오,kospi,G50,커뮤니케이션서비스,WI601,소프트웨어,20260825,15969467573500,36050,1739485,61671918675,0.7,-5.75,-0.41,-13.03,-37.95,-44.28,70400,36050,-48.79,0.0,442981070,441764558,0,334060832,75.62,128502885,29.02,442981070,29.02,20260610,82934,8160,5444,9.84,1111.0,1.93,32.45,124.81,11.11,65.93,13.23,49.38,0.26,2025/12,D,80991,2.99,7320,47.79,9.04,43.49,5180,흑자전환,277835,7.8,152249,125586,6.16,82.49,25356.82,0.12,6.41,,1.93,4.59,1110.3,795.16,34.36,1.5,75.0,10.29,4.0,2026/12(E),72053.0,-49.97,19.0,83587,3.21,9479,11.34,29.49,25.44,7959,53.65,288006,3.66,129004,2.72,1566.0,41.08,23.02,1723.9,20.91,0.12,79.0,5.33,4.39,-31.51,20260821,kosdaq150,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",20.22,인터넷 서비스(인터넷 광고),20170710,0.715
086280,현대글로비스,kospi,G20,산업재,WI260,운송,20260825,15900000000000,213500,233101,48845336550,7.39,3.39,3.14,-9.53,-20.19,24.2,290500,117600,-26.51,81.55,75000000,75000000,0,37233654,49.64,34862797,46.47,75000000,46.47,20260610,301558,20927,16774,6.94,22348.0,0.53,9.55,-0.66,8.16,3.91,-14.36,-3.88,-14.49,2025/12,D,295664,4.08,20730,18.26,7.01,13.61,17347,57.77,185872,10.32,103885,81988,1.98,78.92,27503.21,3.21,25.08,-0.63,9.79,18.13,23127.96,58.5,8.44,1.41,5800.0,56.76,4.0,2026/12(E),324353.0,-34.18,17.0,320785,8.5,21922,6.83,5.75,-2.57,17343,-0.02,201072,8.18,84171,2.66,23096.0,-0.09,9.24,24128.55,8.85,0.01,6329.0,9.12,27.37,9.13,20260821,kosdaq150,기타 운송관련 서비스업,11.38,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대",20051226,0.725
010950,S-Oil,kospi,G10,에너지,WI100,에너지,20260825,15688412065200,139900,224041,31453471250,-0.92,-8.92,-7.47,27.07,22.18,130.1,141300,57800,-0.99,142.04,112582792,112582792,4021927,41170037,36.57,89132306,79.19,112582792,79.19,20260610,341992,14882,9425,4.35,8082.0,0.46,17.31,,-0.53,흑자전환,흑자전환,흑자전환,흑자전환,2025/12,D,342470,-6.52,2356,-44.2,0.69,-40.0,1770,흑자전환,265570,8.61,88874,176696,12.15,198.82,2949.37,0.4,20.99,,0.69,2.01,1517.6,흑자전환,73.01,1.45,330.0,164.0,4.0,2026/12(E),144200.0,-2.98,15.0,425862,24.35,32689,7.68,1287.48,1013.04,22441,1167.85,301775,13.63,195721,10.77,19246.0,1167.85,7.27,16916.03,8.27,0.09,2346.0,610.91,11.77,-43.93,20260821,kosdaq150,석유 정제품 제조업,,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",19870527,0.165
079550,LIG디펜스앤에어로스페이스,kospi,G20,산업재,WI250,"상사,자본재",20260825,15686000000000,718000,142608,100299809000,0.14,-9.69,-5.77,-21.36,46.68,37.81,1020000,364500,-29.61,96.98,22000000,22000000,0,13392384,60.87,5984650,27.2,22000000,27.2,20260610,45673,3810,2930,8.34,14133.0,3.43,50.8,0.73,28.68,56.11,69.46,21.27,69.92,2025/12,D,43069,31.46,3194,42.97,7.42,8.8,2375,11.61,80648,30.25,14761,65887,33.7,446.35,1203.72,0.7,27.33,10.16,3.33,19.2,11516.03,15.46,68.6,12.12,2950.0,22.92,3.9,2026/12(E),1140000.0,-37.02,17.0,51345,19.22,4511,8.79,41.23,18.46,3517,48.08,88776,10.08,71157,8.0,16563.0,43.83,43.35,19779.67,36.3,0.15,3612.0,22.44,22.59,-17.34,20260821,kosdaq150,무기 및 총포탄 제조업,42.92,정밀유도무기 등,20151002,0.555
003670,포스코퓨처엠,kospi,G15,소재,WI110,화학,20260825,14916281094000,167800,263849,43955228450,-1.81,4.61,18.5,-30.23,-25.59,6.2,296000,118500,-43.31,41.6,88946220,88946220,0,32699401,36.76,8765703,9.86,88946220,9.86,20260610,28508,210,-61,0.74,-184.0,5.23,-911.96,9.59,-10.4,2.91,-87.12,15.27,-95.05,2025/12,D,29387,-20.57,204,2814.29,0.69,-97.33,365,흑자전환,91439,15.27,45121,46318,0.43,102.65,9046.12,0.13,60.92,,0.43,0.92,382.37,흑자전환,490.62,4.1,250.0,,3.7,2026/12(E),288750.0,-41.89,17.0,34016,15.75,896,2.63,339.22,281.16,218,-40.27,98956,8.22,54323,17.28,212.0,-44.5,791.51,558.17,300.63,-12.13,249.0,-0.4,101.59,66.76,20260821,kosdaq150,일차전지 및 이차전지 제조업,42.27,"내화물, 생석회, 음극재 및 양극재",20190529,0.917
064350,현대로템,kospi,G20,산업재,WI250,"상사,자본재",20260825,14537753427600,133600,322804,42516223400,-0.45,-6.7,-15.66,-37.57,-39.68,-27.03,269000,133600,-50.33,0.0,109142293,109142293,0,72286717,66.23,43116789,39.5,109142293,39.5,20260610,61203,10270,8160,16.78,7449.0,2.38,17.94,0.66,23.93,10.5,29.03,-10.84,27.15,2025/12,D,58390,33.41,10056,120.24,17.22,65.1,7705,90.11,93180,76.3,30412,62768,91.58,206.39,464.22,0.32,8.5,57.7,10.55,30.05,7054.0,89.24,26.85,6.71,600.0,200.0,4.0,2026/12(E),311944.0,-57.17,18.0,69214,18.54,11594,16.75,15.29,-2.73,9343,21.26,107393,15.25,68303,8.82,8545.0,21.12,15.63,9973.67,13.4,0.05,713.0,18.83,8.33,-2.0,20260821,kosdaq150,그외 기타 운송장비 제조업,16.8,"철도차량, 특수중기, 산업기계",20131030,0.707
011070,LG이노텍,kospi,G45,IT,WI610,IT하드웨어,20260825,14223931307000,602000,164720,95137263000,5.61,-4.9,-3.68,-43.63,122.14,279.33,1530000,143400,-60.65,319.8,23667107,23667107,0,14009526,59.19,6419912,27.12,23667107,27.12,20260610,224486,8351,4847,3.72,20484.0,0.63,29.39,0.18,11.08,136.05,167.64,112.75,167.68,2025/12,D,218966,3.28,6650,-5.81,3.04,-8.71,3413,-24.04,119309,4.86,57631,61678,2.38,107.02,4770.35,0.69,13.04,18.44,2.93,6.14,14419.9,-24.04,75.59,4.48,1880.0,-10.05,4.0,2026/12(E),1067762.0,-43.62,21.0,242994,10.97,11135,4.58,67.44,50.66,8099,137.3,128788,7.94,63134,2.36,34218.0,137.31,17.59,38005.58,15.84,0.14,2428.0,29.15,7.1,-45.55,20260821,kosdaq150,전자부품 제조업,42.27,기타 전자부품 제조업,20080724,0.963
